trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	13	1	1	728
2	go	4	10	1	1	478
3	go	1	10	1	1	449
4	go	1	10	1	1	464
5	go	5	10	1	1	504
6	go	1	10	1	1	460
7	go	8	16	1	1	458
8	go	6	16	1	1	456
9	go	5	13	1	1	538
10	go	7	13	1	1	436
11	go	7	4	1	1	484
12	go	9	16	1	1	490
13	go	2	13	1	1	452
14	nogo	3	4	1	0	467
15	go	8	16	1	1	511
16	go	5	10	1	1	442
17	go	5	7	1	1	530
18	go	6	13	1	1	505
19	go	1	13	1	1	482
20	go	8	16	1	1	498
21	go	9	16	1	1	472
22	go	8	7	1	1	492
23	go	2	4	1	1	558
24	go	7	10	1	1	512
25	go	6	10	1	1	474
26	go	4	16	1	1	478
27	go	8	10	1	1	525
28	go	6	4	1	1	501
29	go	8	7	1	1	519
30	go	2	4	1	1	495
31	go	9	4	1	1	494
32	go	8	4	1	1	538
33	go	9	16	1	1	671
34	go	5	4	1	1	579
35	go	2	7	1	1	510
36	go	4	10	1	1	530
37	nogo	3	7	0	1	n/a
38	go	5	4	1	1	497
39	go	5	10	1	1	441
40	go	6	7	1	1	530
41	nogo	3	13	0	1	n/a
42	go	2	13	1	1	441
43	go	7	7	1	1	447
44	go	5	7	1	1	565
45	go	7	10	1	1	469
46	go	8	16	1	1	581
47	go	2	10	1	1	515
48	go	7	7	1	1	508
49	go	4	7	1	1	522
50	go	1	13	1	1	551
51	nogo	3	13	1	0	456
52	go	7	10	1	1	573
53	go	4	4	1	1	568
54	go	6	4	1	1	605
55	go	4	10	1	1	509
56	go	8	4	1	1	532
57	go	8	13	1	1	434
58	go	4	13	1	1	410
59	go	1	10	1	1	457
60	go	9	4	1	1	524
61	go	9	13	1	1	472
62	go	4	7	1	1	487
63	go	8	4	1	1	535
64	go	2	7	1	1	465
65	go	2	16	1	1	463
66	go	8	13	1	1	488
67	go	7	16	1	1	502
68	nogo	3	13	1	0	387
69	go	4	16	1	1	537
70	go	7	13	1	1	519
71	go	1	7	1	1	511
72	go	4	16	1	1	469
73	nogo	3	13	0	1	n/a
74	go	5	4	1	1	539
75	go	9	10	1	1	576
76	go	8	16	1	1	529
77	go	4	7	1	1	483
78	go	7	7	1	1	528
79	go	4	16	1	1	503
80	go	1	4	1	1	592
81	go	2	7	1	1	498
82	go	6	7	1	1	537
83	go	6	16	1	1	535
84	go	4	10	1	1	416
85	go	6	10	1	1	432
86	go	6	4	1	1	507
87	go	9	13	1	1	439
88	go	9	16	1	1	503
89	go	7	16	1	1	497
90	go	6	16	1	1	340
91	go	4	7	1	1	473
92	go	1	16	1	1	468
93	go	7	16	1	1	511
94	nogo	3	7	0	1	n/a
95	nogo	3	13	0	1	n/a
96	go	9	16	1	1	506
97	go	8	13	1	1	454
98	go	2	16	1	1	465
99	go	7	7	1	1	466
100	go	6	13	1	1	461
101	go	6	4	1	1	508
102	go	1	10	1	1	569
103	go	9	4	1	1	640
104	go	9	4	1	1	508
105	nogo	3	10	0	1	n/a
106	go	1	13	1	1	432
107	go	4	13	1	1	382
108	go	1	13	1	1	496
109	go	1	7	1	1	471
110	go	2	16	1	1	488
111	nogo	3	7	0	1	n/a
112	go	6	10	1	1	521
113	go	8	7	1	1	522
114	go	5	16	1	1	558
115	go	9	4	1	1	605
116	nogo	3	7	0	1	n/a
117	go	9	4	1	1	548
118	go	5	16	1	1	585
119	go	5	16	1	1	517
120	go	4	13	1	1	488
121	go	2	7	1	1	491
122	go	6	13	1	1	485
123	go	8	4	1	1	481
124	nogo	3	16	0	1	n/a
125	go	8	4	1	1	250
126	go	4	13	1	1	431
127	go	4	10	1	1	452
128	go	2	10	1	1	428
129	go	5	16	1	1	515
130	go	2	10	1	1	696
131	go	1	4	1	1	1144
132	go	1	13	1	1	557
133	go	5	7	1	1	464
134	go	9	16	1	1	575
135	go	5	16	1	1	506
136	go	4	10	1	1	482
137	go	5	7	1	1	477
138	nogo	3	16	0	1	n/a
139	go	4	4	1	1	471
140	go	2	7	1	1	271
141	go	5	7	1	1	307
142	go	6	7	1	1	465
143	go	9	7	1	1	462
144	go	4	10	1	1	393
145	go	6	7	1	1	452
146	nogo	3	13	1	0	315
147	go	1	7	1	1	512
148	go	5	4	1	1	445
149	go	5	4	1	1	387
150	go	4	13	1	1	454
151	go	6	7	1	1	479
152	go	4	4	1	1	432
153	go	5	7	1	1	538
154	go	5	13	1	1	540
155	go	6	10	1	1	471
156	go	2	10	1	1	515
157	nogo	3	4	0	1	n/a
158	go	8	10	1	1	428
159	nogo	3	4	0	1	n/a
160	go	1	16	1	1	420
161	go	9	4	1	1	490
162	nogo	3	13	0	1	n/a
163	go	2	4	1	1	379
164	go	7	10	1	1	599
165	go	6	10	1	1	467
166	go	6	4	1	1	594
167	go	2	13	1	1	458
168	go	2	4	1	1	505
169	go	8	16	1	1	431
170	go	8	7	1	1	474
171	go	6	10	1	1	469
172	nogo	3	16	0	1	n/a
173	go	2	13	1	1	463
174	go	1	7	1	1	484
175	go	6	10	1	1	438
176	go	1	4	1	1	548
177	nogo	3	10	0	1	n/a
178	go	1	10	1	1	406
179	go	7	7	1	1	680
180	go	2	7	1	1	473
181	go	9	13	1	1	473
182	go	9	4	1	1	422
183	go	8	13	1	1	424
184	go	7	7	1	1	431
185	go	2	13	1	1	460
186	go	7	10	1	1	459
187	go	9	7	1	1	477
188	go	7	13	1	1	455
189	go	1	13	1	1	470
190	go	4	16	1	1	394
191	go	8	10	1	1	460
192	go	5	13	1	1	503
193	go	9	4	1	1	521
194	go	5	13	1	1	499
195	go	6	13	1	1	538
196	go	9	7	1	1	778
197	nogo	3	16	0	1	n/a
198	go	9	16	1	1	518
199	go	8	13	1	1	520
200	go	7	10	1	1	495
201	nogo	3	4	0	1	n/a
202	go	4	4	1	1	486
203	nogo	3	16	0	1	n/a
204	go	1	16	1	1	443
205	go	6	10	1	1	419
206	go	5	4	1	1	548
207	go	9	10	1	1	432
208	go	2	4	1	1	378
209	go	7	4	1	1	463
210	go	7	13	1	1	412
211	go	1	16	1	1	424
212	go	8	4	1	1	446
213	go	7	10	1	1	395
214	go	1	4	1	1	510
215	go	7	16	1	1	507
216	nogo	3	10	1	0	420
217	nogo	3	10	1	0	423
218	go	2	16	1	1	502
219	go	2	16	1	1	501
220	go	7	10	1	1	433
221	go	5	7	1	1	520
222	nogo	3	7	0	1	n/a
223	go	7	13	1	1	404
224	go	8	7	1	1	667
225	go	9	16	1	1	599
